     0.000000000000E+00     0.000000000000E+00     0.200000000000E+01
     0.100000000000E+00     0.000000000000E+00     0.300000000000E+01
     0.200000000000E+00     0.000000000000E+00     0.400000000000E+01
     0.300000000000E+00     0.000000000000E+00     0.500000000000E+01
     0.400000000000E+00     0.000000000000E+00     0.600000000000E+01
     0.500000000000E+00     0.000000000000E+00     0.700000000000E+01
     0.600000000000E+00     0.000000000000E+00     0.800000000000E+01
     0.700000000000E+00     0.000000000000E+00     0.900000000000E+01
     0.800000000000E+00     0.000000000000E+00     0.100000000000E+02
     0.900000000000E+00     0.000000000000E+00     0.110000000000E+02
     0.000000000000E+00     0.100000000000E+00     0.300000000000E+01
     0.100000000000E+00     0.100000000000E+00     0.400000000000E+01
     0.200000000000E+00     0.100000000000E+00     0.500000000000E+01
     0.300000000000E+00     0.100000000000E+00     0.600000000000E+01
     0.400000000000E+00     0.100000000000E+00     0.700000000000E+01
     0.500000000000E+00     0.100000000000E+00     0.800000000000E+01
     0.600000000000E+00     0.100000000000E+00     0.900000000000E+01
     0.700000000000E+00     0.100000000000E+00     0.100000000000E+02
     0.800000000000E+00     0.100000000000E+00     0.110000000000E+02
     0.900000000000E+00     0.100000000000E+00     0.120000000000E+02
     0.000000000000E+00     0.200000000000E+00     0.400000000000E+01
     0.100000000000E+00     0.200000000000E+00     0.500000000000E+01
     0.200000000000E+00     0.200000000000E+00     0.600000000000E+01
     0.300000000000E+00     0.200000000000E+00     0.700000000000E+01
     0.400000000000E+00     0.200000000000E+00     0.800000000000E+01
     0.500000000000E+00     0.200000000000E+00     0.900000000000E+01
     0.600000000000E+00     0.200000000000E+00     0.100000000000E+02
     0.700000000000E+00     0.200000000000E+00     0.110000000000E+02
     0.800000000000E+00     0.200000000000E+00     0.120000000000E+02
     0.900000000000E+00     0.200000000000E+00     0.130000000000E+02
     0.000000000000E+00     0.300000000000E+00     0.500000000000E+01
     0.100000000000E+00     0.300000000000E+00     0.600000000000E+01
     0.200000000000E+00     0.300000000000E+00     0.700000000000E+01
